15.5;[15.5, 16[;[15, 18.5[;[15, 18.5[;[15, 18.5[;[15, 18.5[;[15, 25[;[15, 30[;*
33.6;[33.5, 34[;[33.5, 34[;[33, 34[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
33.7;[33.5, 34[;[33.5, 34[;[33, 34[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
33.8;[33.5, 34[;[33.5, 34[;[33, 34[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
33.9;[33.5, 34[;[33.5, 34[;[33, 34[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34;[34, 34.5[;[34, 34.5[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.1;[34, 34.5[;[34, 34.5[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.2;[34, 34.5[;[34, 34.5[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.3;[34, 34.5[;[34, 34.5[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.4;[34, 34.5[;[34, 34.5[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.5;[34.5, 35[;[34.5, 35[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.6;[34.5, 35[;[34.5, 35[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.7;[34.5, 35[;[34.5, 35[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.8;[34.5, 35[;[34.5, 35[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
34.9;[34.5, 35[;[34.5, 35[;[34, 35[;[32, 35[;[30, 35[;[30, 70[;[30, 70[;*
35;[35, 35.5[;[35, 35.5[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.1;[35, 35.5[;[35, 35.5[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.2;[35, 35.5[;[35, 35.5[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.3;[35, 35.5[;[35, 35.5[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.4;[35, 35.5[;[35, 35.5[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.5;[35.5, 36[;[35.5, 36[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.6;[35.5, 36[;[35.5, 36[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.7;[35.5, 36[;[35.5, 36[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.8;[35.5, 36[;[35.5, 36[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
35.9;[35.5, 36[;[35.5, 36[;[35, 36[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36;[36, 36.5[;[36, 36.5[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.1;[36, 36.5[;[36, 36.5[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.2;[36, 36.5[;[36, 36.5[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.3;[36, 36.5[;[36, 36.5[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.4;[36, 36.5[;[36, 36.5[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.5;[36.5, 37[;[36.5, 37[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.6;[36.5, 37[;[36.5, 37[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.7;[36.5, 37[;[36.5, 37[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.8;[36.5, 37[;[36.5, 37[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
36.9;[36.5, 37[;[36.5, 37[;[36, 37[;[35, 37[;[35, 40[;[30, 70[;[30, 70[;*
37;[37, 37.5[;[37, 37.5[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.1;[37, 37.5[;[37, 37.5[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.2;[37, 37.5[;[37, 37.5[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.3;[37, 37.5[;[37, 37.5[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.4;[37, 37.5[;[37, 37.5[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.5;[37.5, 38[;[37.5, 38[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.6;[37.5, 38[;[37.5, 38[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.7;[37.5, 38[;[37.5, 38[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.8;[37.5, 38[;[37.5, 38[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
37.9;[37.5, 38[;[37.5, 38[;[37, 38[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38;[38, 38.5[;[38, 38.5[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.1;[38, 38.5[;[38, 38.5[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.2;[38, 38.5[;[38, 38.5[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.3;[38, 38.5[;[38, 38.5[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.4;[38, 38.5[;[38, 38.5[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.5;[38.5, 39[;[38.5, 39[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.6;[38.5, 39[;[38.5, 39[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.7;[38.5, 39[;[38.5, 39[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.8;[38.5, 39[;[38.5, 39[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
38.9;[38.5, 39[;[38.5, 39[;[38, 39[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39;[39, 39.5[;[39, 39.5[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.1;[39, 39.5[;[39, 39.5[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.2;[39, 39.5[;[39, 39.5[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.3;[39, 39.5[;[39, 39.5[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.4;[39, 39.5[;[39, 39.5[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.5;[39.5, 40[;[39.5, 40[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.6;[39.5, 40[;[39.5, 40[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.7;[39.5, 40[;[39.5, 40[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.8;[39.5, 40[;[39.5, 40[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
39.9;[39.5, 40[;[39.5, 40[;[39, 40[;[37, 40[;[35, 40[;[30, 70[;[30, 70[;*
40;[40, 40.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.1;[40, 40.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.2;[40, 40.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.3;[40, 40.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.4;[40, 40.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.5;[40.5, 41[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.6;[40.5, 41[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.7;[40.5, 41[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.8;[40.5, 41[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
40.9;[40.5, 41[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41;[41, 41.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.1;[41, 41.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.2;[41, 41.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.3;[41, 41.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.4;[41, 41.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.5;[41.5, 42[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.6;[41.5, 42[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.7;[41.5, 42[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.8;[41.5, 42[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
41.9;[41.5, 42[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42;[42, 42.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.1;[42, 42.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.2;[42, 42.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.3;[42, 42.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.4;[42, 42.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.5;[42.5, 43[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.6;[42.5, 43[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.7;[42.5, 43[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.8;[42.5, 43[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
42.9;[42.5, 43[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43;[43, 43.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.1;[43, 43.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.2;[43, 43.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.3;[43, 43.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.4;[43, 43.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.5;[43.5, 44[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.6;[43.5, 44[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.7;[43.5, 44[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.8;[43.5, 44[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
43.9;[43.5, 44[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44;[44, 44.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.1;[44, 44.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.2;[44, 44.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.3;[44, 44.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.4;[44, 44.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.5;[44.5, 45[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.6;[44.5, 45[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.7;[44.5, 45[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
44.9;[44.5, 45[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45;[45, 45.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.1;[45, 45.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.2;[45, 45.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.3;[45, 45.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.4;[45, 45.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.5;[45.5, 46[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.6;[45.5, 46[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.7;[45.5, 46[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.8;[45.5, 46[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
45.9;[45.5, 46[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.1;[46, 46.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.2;[46, 46.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.3;[46, 46.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.4;[46, 46.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.7;[46.5, 47[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.8;[46.5, 47[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
46.9;[46.5, 47[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47;[47, 47.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.2;[47, 47.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.3;[47, 47.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.4;[47, 47.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.7;[47.5, 48[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.8;[47.5, 48[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
47.9;[47.5, 48[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.1;[48, 48.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.2;[48, 48.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.3;[48, 48.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.5;[48.5, 49[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.6;[48.5, 49[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.7;[48.5, 49[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
48.9;[48.5, 49[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49;[49, 49.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.1;[49, 49.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.2;[49, 49.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.4;[49, 49.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.5;[49.5, 50[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.6;[49.5, 50[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
49.7;[49.5, 50[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
50.2;[50, 50.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
50.5;[50.5, 51[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
50.8;[50.5, 51[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
51.5;[51.5, 52[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
52.1;[52, 52.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
52.2;[52, 52.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
52.5;[52.5, 53[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
53.5;[53.5, 54[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
53.7;[53.5, 54[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
54;[54, 54.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
54.3;[54, 54.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
54.6;[54.5, 55[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
54.7;[54.5, 55[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
54.9;[54.5, 55[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
55.8;[55.5, 56[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
56.4;[56, 56.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
56.6;[56.5, 57[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
56.7;[56.5, 57[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
57.7;[57.5, 58[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
61.1;[61, 61.5[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
61.5;[61.5, 62[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
69.7;[69.5, 70[;[40, 70[;[40, 70[;[40, 70[;[40, 70[;[30, 70[;[30, 70[;*
NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;*
